Post Code;Location Code Name;Group Name;Area;Ops Cntr;Country;Days Serviced;Carrier
0157;WIERDAPARK EXT 1                        ;WIERDAPARK     ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0157;WIERDAPARK EXT 2                        ;WIERDAPARK     ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0157;WIERDAPARK EXT 5                        ;WIERDAPARK     ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0157;WIERDAPARK EXT 6                        ;WIERDAPARK     ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0157;WIERDAPARK SOUTH                        ;WIERDAPARK     ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0157;ZWARTKOP                                ;WIERDAPARK     ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0157;ZWARTKOP EXT                            ;WIERDAPARK     ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0157;ZWARTKOP EXT 2                          ;WIERDAPARK     ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0157;ZWARTKOP EXT 4                          ;WIERDAPARK     ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0157;ZWARTKOP EXT 5                          ;WIERDAPARK     ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0157;ZWARTKOP EXT 6                          ;WIERDAPARK     ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0157;ZWARTKOP EXT 7                          ;WIERDAPARK     ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0157;ZWARTKOP EXT 8                          ;WIERDAPARK     ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0158;THE REEDS                               ;THE REEDS      ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0159;MONTANA                                 ;MONTANA        ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0161;MAROELANA                               ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0163;LYTTELTON SIHS EXT                      ;CENTURION      ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0165;ERASMUSRAND                             ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0166;ELDOPARK                                ;CENTURION      ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0167;MORELETA PLAZA                          ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0169;HIGHVELD                                ;HIGHVELD       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0169;HIGHVELD EXT 11                         ;HIGHVELD       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0169;HIGHVELD EXT 2                          ;HIGHVELD       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0169;HIGHVELD EXT 7                          ;HIGHVELD       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0169;HIGHVELD EXT 8                          ;HIGHVELD       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0169;HIGHVELD EXT 9                          ;HIGHVELD       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0169;HIGHVELD PARK                           ;HIGHVELD       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0169;HIGHVELD TECHNO PARK                    ;HIGHVELD       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0169;HOEVELD TECHNOPARK                      ;HIGHVELD       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0169;HOEVELDPARK                             ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0169;HIGHVELD                                ;HIGHVELD       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0169;HIGHVELD EXT 11                         ;HIGHVELD       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0169;HIGHVELD EXT 2                          ;HIGHVELD       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0169;HIGHVELD EXT 7                          ;HIGHVELD       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0169;HIGHVELD EXT 8                          ;HIGHVELD       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0169;HIGHVELD EXT 9                          ;HIGHVELD       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0169;HIGHVELD PARK                           ;HIGHVELD       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0170;MANDOR                                  ;SILVERTON      ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0170;MANDOR                                  ;SILVERTON      ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0171;ELDOGLEN                                ;CENTURION      ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0171;ELDORAIGNE                              ;CENTURION      ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0171;ELDORAIGNE EXT 20                       ;CENTURION      ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0171;ELDORAIGNE EXT 23                       ;CENTURION      ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0171;ELDORAIGNE EXT 38                       ;CENTURION      ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0171;ELDORAIGNE UIT 20                       ;CENTURION      ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0171;ELDORAIGNE UIT 23                       ;CENTURION      ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0171;ELDORAIGNE UIT 38                       ;CENTURION      ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0172;HENNOPSMEER                             ;CENTURION      ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0172;HENNOPSPARK                             ;CENTURION      ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0173;HEUWELOORD                              ;WIERDAPARK     ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0173;HEUWELOORD EXT 2                        ;WIERDAPARK     ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0173;HEUWELOORD EXT 3                        ;WIERDAPARK     ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0173;HEUWELOORD EXT 4                        ;WIERDAPARK     ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0173;HEUWELOORD UIT 2                        ;WIERDAPARK     ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0173;HEUWELOORD UIT 3                        ;WIERDAPARK     ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0173;HEUWELOORD UIT 4                        ;WIERDAPARK     ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0174;RIETVALLEIRAND                          ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0174;RIETVALLEIRAND EXT 34                   ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0174;RIETVALLEIRAND UIT 34                   ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0176;LYTTELTON SOUTH                         ;LYTTELTON SOUTH;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0178;CORNWALL HILL                           ;CENTURION      ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0179;RIETFONTEIN SOUTH                       ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0180;WILLOW WAY                              ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0180;WILLOW WAY                              ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;BAILEYS MUCKLENEUK                      ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;BROOKLYN                                ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;BROOKLYN SQUARE                         ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;DE BEERS                                ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;ELARDUSPARK                             ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;ELARDUSPARK EXT                         ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;ELARDUSPARK EXT 1                       ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;ELARDUSPARK EXT 11                      ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;ELARDUSPARK EXT 2                       ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;ELARDUSPARK EXT 26                      ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;ELARDUSPARK EXT 3                       ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;ELARDUSPARK EXT 4                       ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;ELARDUSPARK EXT 5                       ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;ELARDUSPARK EXT 6                       ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;ELARDUSPARK EXT 7                       ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;ELARDUSPARK EXT 9                       ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;ERASMUSKLOOF EXT 2                      ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;ERASMUSKLOOF EXT 3                      ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;ERASMUSKLOOF EXT 4                      ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;ERASMUSRAND                             ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;ERASMUSRAND EXT 4                       ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;GLEN MANOR                              ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;GLENSTANTIA                             ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;GROENKLOOF                              ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;LUKASRAND                               ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MENLYN                                  ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MENLYN EXT 2                            ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MENLYN EXT 3                            ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MONUMENTPARK                            ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MONUMENTPARK EXT                        ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MONUMENTPARK EXT 11                     ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MONUMENTPARK EXT 2                      ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MONUMENTPARK EXT 3                      ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MONUMENTPARK EXT 4                      ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MONUMENTPARK EXT 5                      ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MONUMENTPARK EXT 7                      ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MONUMENTPARK EXT 8                      ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MORELETA PLAZA                          ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MORELETA RIDGE                          ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MORELETAPARK EXT 1                      ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MORELETAPARK EXT 17                     ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MORELETAPARK EXT 19                     ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MORELETAPARK EXT 2                      ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MORELETAPARK EXT 20                     ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MORELETAPARK EXT 21                     ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MORELETAPARK EXT 24                     ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MORELETAPARK EXT 27                     ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MORELETAPARK EXT 30                     ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MORELETAPARK EXT 4                      ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MORELETAPARK EXT 41                     ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MORELETAPARK EXT 42                     ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MORELETAPARK EXT 49                     ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MORELETAPARK EXT 50                     ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MORELETAPARK EXT 63                     ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MORELETAPARK EXT 64                     ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MORELETAPARK EXT 65                     ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MORELETAPARK EXT 70                     ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MORELETAPARK EXT 9                      ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;MORELETTAPARK                           ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;NEW MUCKLENEUK                          ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;NEWLANDS EXT                            ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;NEWLANDS EXT 1                          ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;NEWLANDS EXT 2                          ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;NEWLANDS EXT 9                          ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;POST POINT MENLYN                       ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;RIETVALLEIRAND                          ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;RIETVALLEIRAND EXT 33                   ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;RIETVALLEIRAND EXT 34                   ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;RIETVLEI COUNTRY ESTATE                 ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;STERREWAG                               ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;WAPADRAND                               ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;WATERKLOOF (PRETORIA)                   ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;WATERKLOOF (Pretoria)                   ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;WATERKLOOF EXT 1                        ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;WATERKLOOF EXT 2                        ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;WATERKLOOF GLEN                         ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;WATERKLOOF GLEN EXT 2                   ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;WATERKLOOF GLEN EXT 3                   ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;WATERKLOOF GLEN EXT 4                   ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;WATERKLOOF GLEN EXT 5                   ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;WATERKLOOF GLEN EXT 6                   ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;WATERKLOOF HEIGHTS                      ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;WATERKLOOF HEIGHTS EXT 3                ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;WATERKLOOF RIDGE                        ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;WATERKLOOF RIDGE EXT                    ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;WATERKLOOF RIDGE EXT 2                  ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;WATERKLOOFHOOGTE                        ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;WATERKLOOFHOOGTES UIT 3                 ;WATERKLOOF     ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;WATERKLOOFPARK                          ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;WATERKLOOFRIF EXT 2                     ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0181;WINGATE PARK EXT 1                      ;MORELETAPARK   ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;AMANDASIG EXT 1                         ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;AMANDASIG EXT 10                        ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;AMANDASIG EXT 2                         ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;AMANDASIG EXT 23                        ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;AMANDASIG EXT 24                        ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;AMANDASIG EXT 25                        ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;AMANDASIG EXT 5                         ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;AMANDASIG EXT 8                         ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;ANNLIN                                  ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;ANNLIN EXT                              ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;ANNLIN EXT 1                            ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;ANNLIN EXT 107                          ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;ANNLIN EXT 13                           ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;ANNLIN EXT 15                           ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;ANNLIN EXT 18                           ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;ANNLIN EXT 19                           ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;ANNLIN EXT 2                            ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;ANNLIN EXT 3                            ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;ANNLIN EXT 32                           ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;ANNLIN EXT 33                           ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;ANNLIN EXT 35                           ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;ANNLIN EXT 36                           ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;ANNLIN EXT 37                           ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;ANNLIN EXT 4                            ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;ANNLIN EXT 5                            ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;ANNLIN EXT 6                            ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;ANNLIN EXT 7                            ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;ANNLIN EXT 8                            ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;BOORDFONTEIN                            ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;CHANTELLE                               ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;CHANTELLE EXT 14                        ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;CHANTELLE EXT 16                        ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;CHANTELLE EXT 2                         ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;CHANTELLE EXT 3                         ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;CHANTELLE EXT 6                         ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;CHANTELLE EXT 8                         ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;CLARINA                                 ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;CLARINA EXT 3                           ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;DORANDIA                                ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;DORANDIA EXT                            ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;DORANDIA EXT 10                         ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;DORANDIA EXT 11                         ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;DORANDIA EXT 13                         ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;DORANDIA EXT 15                         ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;DORANDIA EXT 2                          ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;DORANDIA EXT 4                          ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;DORANDIA EXT 5                          ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;DORANDIA EXT 6                          ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;DORANDIA EXT 7                          ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;DORANDIA EXT 8                          ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;DORANDIA EXT 9                          ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;ELDORETTE EXT 1                         ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;FLORAUNA                                ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;FLORAUNA EXT 1                          ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;FLORAUNA EXT 2                          ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;FLORAUNA EXT 3                          ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;FLORAUNA EXT 5                          ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;HARTBEESHOEK                            ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;HEATHERDALE                             ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;HESTIAPARK                              ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;HESTIAPARK EXT 1                        ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;HESTIAPARK EXT 25                       ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;HESTIAPARK EXT 4                        ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;HESTIAPARK EXT 5                        ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;KARENPARK EXT 10                        ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;KARENPARK EXT 12                        ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;KARENPARK EXT 19                        ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;KARENPARK EXT 23                        ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;KARENPARK EXT 5                         ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;KIRKNEY                                 ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;KIRKNEY EXT 5                           ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;KOLONADE                                ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;MAGALIESKRUIN EXT 1                     ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;MAGALIESKRUIN EXT 14                    ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;MAGALIESKRUIN EXT 53                    ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;MAGALIESKRUIN EXT 9                     ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;MAHUBE VALLEY EXT 21                    ;MAMELODI       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;MAHUBEVALLEI UIT 21                     ;MAMELODI       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;MONTANA EXT 1                           ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;MONTANA EXT 2                           ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;MONTANA EXT 3                           ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;MONTANA EXT 39                          ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;MONTANA GARDENS                         ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;MONTANAPARK                             ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;MONTANAPARK EXT 1                       ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
0182;MONTANAPARK EXT 12                      ;PRETORIA       ;PRYC;PRY ;SA  ;DAILY     ;DWPRY 
